,MAC Address,Channel,DS Channel,Vendor Specific Tags,Length,Label,Supported Rates 1,Supported Rates 2,Supported Rates 3,Supported Rates 4,Extended Supported Rates 1,Extended Supported Rates 2,Extended Supported Rates 3,Extended Supported Rates 4,Forty_Mhz_Intolerant,DSSS_CCK,Max_A_MSDU,Rx_STBC,Tx_STBC,Short_GI_40Mhz,SM_Power_Save,Supported_Channel_Width,LDPC_Coding_Capability,Min_MPDCU_Start_Spacing,Max_A_MPDU_Length_Exponent,RX_Highest_Supported_Data_Rate,RX_MSC_Bitmask,RD_Responder,HTC_HT_Support,MCS_Feedback,Compressed_Steering_n_Beamformer_Antennas_Supported,20_40_BSS_Coexistence_Management_Support,Extended_Channel_Switching,FMS,TFS,WNM_Sleep_Mode,TIM_Broadcast,BSS_Transition,Multiple_BSSID,Timing_Measurement,SSID_List,DMS,Interworking,QoS_Map,WNM_Notification,Operating_Mode_Notification
61,02:bc:a8:5a:82:fd,11,9.0,52,154,SamsungS7_I,1.0,2.0,5.5,11.0,6.0,9.0,12.0,18.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,3.0,0.0,65535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
62,02:bd:43:b4:e1:b0,11,2.0,52,154,SamsungS7_I,1.0,2.0,5.5,11.0,6.0,9.0,12.0,18.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,3.0,0.0,65535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
63,02:be:5b:65:4b:56,11,11.0,62,131,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
64,02:be:88:96:25:88,11,13.0,62,132,iPhone11_B,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
65,02:c2:cd:11:3e:91,6,8.0,62,143,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
66,02:c3:1f:d5:fb:9e,6,6.0,62,132,iPhone11_B,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
67,02:c7:33:10:57:04,11,13.0,62,135,iPhone12_M,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
68,02:c8:c5:10:8c:9f,11,1.0,52,154,SamsungS7_I,1.0,2.0,5.5,11.0,6.0,9.0,12.0,18.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,3.0,0.0,65535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
69,02:cb:0b:2a:31:03,11,10.0,62,132,iPhone11_C,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
70,02:cb:f3:2f:3f:30,6,11.0,62,131,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
71,02:ce:e7:6e:08:32,11,2.0,52,154,SamsungS7_I,1.0,2.0,5.5,11.0,6.0,9.0,12.0,18.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,3.0,0.0,65535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
72,02:d1:5d:7d:58:a4,6,1.0,26,165,XiaomiRedmiNote9S_T,1.0,2.0,5.5,11.0,6.0,9.0,12.0,18.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,4.0,3.0,0.0,65535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
73,02:d4:33:b3:2b:34,11,2.0,52,154,SamsungS7_I,1.0,2.0,5.5,11.0,6.0,9.0,12.0,18.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,3.0,0.0,65535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
74,02:de:f5:1a:96:e5,11,1.0,52,154,SamsungS7_I,1.0,2.0,5.5,11.0,6.0,9.0,12.0,18.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,3.0,0.0,65535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
75,02:e1:77:2c:4d:d5,11,1.0,52,154,SamsungS7_I,1.0,2.0,5.5,11.0,6.0,9.0,12.0,18.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,3.0,0.0,65535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
76,02:f7:3b:d0:25:26,1,1.0,62,132,iPhone11_C,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
77,02:f7:4d:1c:b1:10,11,9.0,52,154,SamsungS7_I,1.0,2.0,5.5,11.0,6.0,9.0,12.0,18.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,3.0,0.0,65535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
78,02:f9:f2:c3:e6:9e,11,9.0,52,154,SamsungS7_I,1.0,2.0,5.5,11.0,6.0,9.0,12.0,18.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,3.0,0.0,65535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
79,02:fd:74:4d:50:ab,11,1.0,52,154,SamsungS7_I,1.0,2.0,5.5,11.0,6.0,9.0,12.0,18.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,3.0,0.0,65535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
80,06:05:ab:b6:e5:b5,6,1.0,28,165,OnePlusNord_O,1.0,2.0,5.5,11.0,6.0,9.0,12.0,18.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,4.0,3.0,0.0,65535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
81,06:10:2e:3b:1f:49,11,12.0,62,132,iPhone11_C,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
82,06:12:e5:be:fd:75,11,11.0,62,131,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
83,06:14:9b:b3:15:f6,1,2.0,62,132,iPhone11_B,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
84,06:15:5e:9a:f2:71,11,3.0,0,121,SamsungJ6_K,1.0,2.0,5.5,11.0,6.0,9.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,
85,06:19:55:69:6e:bd,6,6.0,62,143,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
86,06:1e:cc:b7:bb:54,6,6.0,62,132,iPhone11_M,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
87,06:39:91:eb:99:ca,11,10.0,62,135,iPhone12_M,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
88,06:3a:8b:46:45:3f,6,5.0,62,143,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
89,06:3f:62:63:54:b9,6,8.0,62,143,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
90,06:42:32:e2:32:5a,1,12.0,62,132,iPhone11_M,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
91,06:46:7c:d1:61:0a,1,1.0,62,132,iPhone11_B,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
92,06:48:76:97:01:2a,11,2.0,0,121,SamsungJ6_K,1.0,2.0,5.5,11.0,6.0,9.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,
93,06:4b:04:fb:aa:93,6,7.0,62,143,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
94,06:4c:04:ff:02:ca,1,1.0,62,143,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
95,06:50:6c:94:7b:ce,6,6.0,62,143,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
96,06:51:f6:d4:34:db,1,1.0,62,143,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
97,06:56:e2:c2:b6:61,6,4.0,62,135,iPhone12_M,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
98,06:5f:a7:66:92:cb,6,8.0,62,143,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
99,06:68:15:85:ee:f6,6,5.0,62,143,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
100,06:69:f5:42:76:16,6,6.0,62,132,iPhone11_B,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
101,06:6b:97:1c:b5:a5,6,1.0,26,165,XiaomiRedmiNote9S_T,1.0,2.0,5.5,11.0,6.0,9.0,12.0,18.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,4.0,3.0,0.0,65535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
102,06:70:b0:80:b1:98,1,3.0,62,143,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
103,06:78:ae:07:23:28,11,1.0,3,112,XiaomiA2_E,1.0,2.0,5.5,11.0,6.0,9.0,12.0,18.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
104,06:83:bc:52:cd:ce,11,1.0,62,102,iPhoneXR_L,1.0,2.0,5.5,11.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
105,06:88:af:ff:aa:c3,11,1.0,1,156,iPhone6_N,1.0,2.0,5.5,11.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
106,06:98:83:cb:1a:d8,6,6.0,62,132,iPhone11_M,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
107,06:98:ef:f5:76:95,11,6.0,3,112,XiaomiA2_E,1.0,2.0,5.5,11.0,6.0,9.0,12.0,18.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
108,06:9d:e7:75:30:b6,1,3.0,62,143,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
109,06:a0:52:0f:77:e1,11,9.0,62,132,iPhone11_M,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
110,06:a1:87:f5:a6:1d,1,1.0,62,143,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
111,06:a6:03:a7:27:c0,1,1.0,62,143,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
112,06:ab:08:1b:ad:b1,6,8.0,62,143,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
113,06:b3:41:0d:f3:51,11,7.0,62,102,iPhoneXR_L,1.0,2.0,5.5,11.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
114,06:bb:1f:36:74:55,11,11.0,62,135,iPhone12_M,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
115,06:bf:3e:cf:94:52,1,3.0,62,143,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
116,06:bf:77:40:2b:3d,6,7.0,62,143,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
117,06:bf:7f:ac:3d:67,6,2.0,62,102,iPhoneXR_A,1.0,2.0,5.5,11.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
118,06:c3:60:54:03:51,1,1.0,62,132,iPhone11_C,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
119,06:c9:d3:7a:72:3d,11,11.0,62,132,iPhone11_B,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
120,06:d1:13:3d:ec:c9,6,6.0,62,143,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
121,06:d5:5b:12:13:9f,6,5.0,62,143,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
122,06:db:5e:c4:cb:90,6,8.0,62,143,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
123,06:dc:e4:af:c4:7b,11,13.0,62,132,iPhone11_C,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
124,06:e0:97:bf:6d:46,11,13.0,62,132,iPhone11_B,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
125,06:e6:e1:52:a0:9c,1,1.0,62,143,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
126,06:f2:3f:2b:59:bb,11,11.0,62,132,iPhone11_C,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
127,06:f5:16:09:05:0e,11,9.0,62,132,iPhone11_C,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
128,06:f9:55:ba:47:79,1,1.0,59,84,GooglePixel3A_L,1.0,2.0,5.5,11.0,6.0,9.0,12.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,0a:04:45:19:bd:eb,1,3.0,62,143,iPhone12_W,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
130,0a:05:19:c0:42:08,1,1.0,62,132,iPhone11_M,65.0,66.0,69.5,75.0,6.0,9.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
